,Author_Name,Comment_Text,Updated_Time,Likes_Count
7400,@Romans5_3-4,They fumbled the bag with these stupid screens. Should have kept the traditional gauges and an intergrated screen in the middle + no climate control buttons? Fumbled the bag,2022-09-15T14:41:40Z,0
7401,@shadowdragonreborn850,"I’ll give it a 8 out 10
Love that Ford is still going with the v8 and definitely love the style look of it but there’s some thing I dislike about it. like the interior for example I mean it look nice but the flat screen kinda just give it away, the little grill on the hood just make it look a bit weird but rest seem fine in my opinion. I’ll still buy this car just for the sake of me still being a muscle car fan.",2022-09-15T14:41:36Z,3
7402,@Mpowerurmind777,"Doug, it’s not good that these cars are going for so much on cars and bids. Yeah I know you like it bc it puts money in your pocket but no one else likes the fact normal cars are getting more expensive.",2022-09-15T14:41:32Z,0
7403,@hotrodsandhorsepower1516,Love the way it looks really design and the profile,2022-09-15T14:41:29Z,1
7404,@ThomasTheTankEngine22,That front grille is ATROCIOUS,2022-09-15T14:41:03Z,0
7405,@johncs154,Why are they making the screen bezels so thiiick?? Bring them closer to the screen or vice versa..,2022-09-15T14:40:57Z,0
7406,@MotorFeed,I absolutely hate the screens.,2022-09-15T14:40:56Z,0
7407,@joseRodriguez-pk9ld,The back sides looks like a Camaro 😳,2022-09-15T14:40:44Z,0
7408,@yia01,for a moment there i though it was a camero til i see the 3 strip tail light and teh pony badge.,2022-09-15T14:40:38Z,0
7409,@J-Vill,Fugly,2022-09-15T14:40:36Z,1
7410,@grahamstefaan,Boring reveal color.  Let's see a magna yellow or a red.,2022-09-15T14:40:26Z,0
7411,@thatone5350,"Okay, it's time to make myself a promise. I'll buy this one in 2 years.",2022-09-15T14:40:16Z,2
7412,@basmus,"The infotainment system (I hate this word) is so laggy it almost makes me throw up. it looks like 15fps when you slide that temerature slider up and down. How can that be acceptable in a 2022 car?! It is pure laziness. It is just UI, make it more responsive and if you can't, hire people who can.",2022-09-15T14:40:06Z,0
7413,@mitto4504,The Fox body gauge cluster is badass.,2022-09-15T14:40:05Z,1
7414,@orpheus1662,My dream car.,2022-09-15T14:39:49Z,0
7415,@John_Hoover,We all knew the Mach-E isn’t a real Mustang. Even Ford knew that when they left it out of the rear window “lineup”.,2022-09-15T14:39:49Z,1
7416,@dcardenas1661,i like it but tbh it looks a lot like the camaro,2022-09-15T14:39:47Z,0
7417,@deadinside7600,"Front looks good, but the back looks like a cheap Camaro knockoff",2022-09-15T14:39:36Z,0
7418,@joshuad748,joe ratti mustve been higher on the list to see this car lol,2022-09-15T14:39:31Z,0
7419,@JDM304,Lost me with the screens…,2022-09-15T14:39:30Z,0
7420,@Krptokrayon,Screens are blackholes of soullessness. Hideous,2022-09-15T14:39:24Z,0
7421,@thiefrules,10:40 why are the climate controls so laggy,2022-09-15T14:39:16Z,0
7422,@B-ROCK5150,I think Doug took a wrong trajectory into the future and arrived at an alternate 2024. A non- woke universe per say. Apparently in this alternate 2024 the notion of going to all electric cars has been canceled. Plus a 2024 car with a manual transmission? Safe travels back to 2022 Doug.,2022-09-15T14:39:12Z,0
7423,@jh9992,I'm not really paying attention to Doug's review and I have typically never been a major fan of mustangs but they hit it out of the park with this one.,2022-09-15T14:39:09Z,13
7424,@AngryBulldogGaming,i like better the last design but it's still looks sick i wish i had one,2022-09-15T14:38:56Z,0
7425,@The_Crimson_Fucker,"For all the crossover debacles and the looming guillotine of legislative overreach, we've had a surprisingly good few years for sports cars.
A swathe of hot-hatches and fast sedans, a few good coupes, a couple of actually off-road capable SUVs even the odd rich-boy's electric that doesn't suck all the excitement out of driving.
Some of these have even been just within reach for the normal person.

I'm almost willing to be cautiously optimistic.",2022-09-15T14:38:30Z,0
7426,@daun7710,Standard stick and hand brake and V8. This is going to be awesome.,2022-09-15T14:38:30Z,1
7427,@ZPositive,"That dash is so hideous, it might actually turn away some prospective buyers.  But otherwise I love this design.",2022-09-15T14:38:30Z,0
7428,@RoadGrime12,the side looks like a dodge the rear looks kia the front looks like an ev,2022-09-15T14:38:29Z,0
7429,@edgyibex,Is it just me or is it really looking like the Vapid Dominator GTX from GTA Online??,2022-09-15T14:38:09Z,0
7430,@gregmize01,Fugly,2022-09-15T14:38:02Z,0
7431,@narahitesh1341,damn ! love the colour.,2022-09-15T14:37:59Z,0
7432,@kenmorgan316,Why does this look like a Camaro?,2022-09-15T14:37:56Z,0
7433,@Rasendori5.0,I like it but I have no reason to upgrade from my s550. I already got an android tablet😂.,2022-09-15T14:37:52Z,0
7434,@kooheji119511,"""This"" is a wake up call for Dodge! And all other global warming maniacs",2022-09-15T14:37:41Z,0
7435,@apm3rk,Thank You Daddy Doug 🙏🏾,2022-09-15T14:37:26Z,0
7436,@joshlopez9693,I love my 2017 Mustang ecoboost she is beautiful I will never sell her. This next generation Mustang is awesome though!,2022-09-15T14:37:19Z,3
7437,@ozarkliving7263,"How idiotic of Ford to bastardize the “Mustang” name.  I just heard there is a new F150 called the Mustang and a new Focus ST called the “Mustang ST”.  The same naming genius has renamed Ford to Mustang, so this technically is the Mustang Mustang GT.  Research has shown this marketing genius at Mustang is an Emory graduate",2022-09-15T14:37:13Z,1
7438,@MajerXVII,"I cannot believe that the rev was so high, what was that like 6k rpm?!? Is there no soft limiter when stationary? In a car designed for 2024? Wtf, that's so opposite to the industry. I hope it's seriously going to be like that when sold and not just this pre-production model",2022-09-15T14:37:12Z,0
7439,@svenskenh644,Ugly  looks like a Camaro. Too big…,2022-09-15T14:37:11Z,0
7440,@grahamstefaan,The dash is hideous...almost a deal killer on an otherwise nice enough redesign.  A used ZL1 camaro may be a better option.,2022-09-15T14:37:06Z,0
7441,@arda_,That intro definitely written by Ford. “Totally new” sure,2022-09-15T14:36:59Z,0
7442,@PeakVT,I guess screens are what customers want but they won't age well.,2022-09-15T14:36:49Z,0
7443,@duhpizzaboi,Looks like a Camaro I’ll pass,2022-09-15T14:36:35Z,0
7444,@321findus,"I've never been particularly interested in American muscle cars, but this one has definitely won me over, hope I'll get the chance to buy one when it comes out",2022-09-15T14:36:21Z,2
7445,@A1Yay1408,Watched 2 videos of this car already and had to watch another after doug uploaded!!! Honestly thought he'd be the first to upload.,2022-09-15T14:36:18Z,0
7446,@Alex-rl4uy,Ford=Junk,2022-09-15T14:36:18Z,0
7447,@tylercouture216,Why does it have m3 competition wheels,2022-09-15T14:36:17Z,0
7448,@arda_,Totally new? #doubt,2022-09-15T14:36:00Z,0
7449,@AveryObsidianXylia,"Doug’s the type of guy to tell his wife in bed “Before we get started, be sure to check out Cars and Bids!”",2022-09-15T14:35:36Z,1
7450,@Krptokrayon,Its ugly. Last model nicer looking,2022-09-15T14:35:29Z,0
7451,@OriginalBadRobotz,Remove rev is going to be the bane of our existence from here on out,2022-09-15T14:35:12Z,0
7452,@mrinbetween3137,The new ford Camaro,2022-09-15T14:35:12Z,0
7453,@midgettiger6389,Kind of looks like a camaro from the side.,2022-09-15T14:35:09Z,0
7454,@happymonkeyfish,"I love the taillights, I wish we coulda got round headlights like the classics but at least the grille is very 'mustang'",2022-09-15T14:35:07Z,2
7455,@4r391,I have a Mustang Cobra 2 and love it. It's such a good car. It was my dads first higschool car which he gave to me.,2022-09-15T14:35:06Z,1
7456,@gytis321s2,Looks ok but Front groll ruins it.,2022-09-15T14:35:00Z,0
7457,@foxtayle683,Jeez I wish auto makers would quit basically strapping cell phones to the dashboard for everything. Give me back my analog gauges!!,2022-09-15T14:34:55Z,0
7458,@lazarpeuraca9618,ford showing nissan and bmw how the large grille is done,2022-09-15T14:34:45Z,0
7459,@mikeaninger7388,Now that is how you do a modern gauge cluster. Now only if Ford will open source the coding…,2022-09-15T14:34:41Z,0
7460,@ramondelatorre2657,M8?,2022-09-15T14:34:30Z,0
7461,@FacuGonz3,"I'm sorry but the 6th gen doesn't look less modern, just different.",2022-09-15T14:34:16Z,0
7462,@ryanhoffmann9341,Is it just me or does it look like the benchmarked the Camaro for some of the details?,2022-09-15T14:34:12Z,5
7463,@cerogravity8653,"Looks like a Camaro a little, but overall it looks good",2022-09-15T14:34:10Z,1
7464,@TheRealBhuado,"absolutely amazing. the new design looks great. also the interior looks very very nice. depending on the price point, it would be very compelling since audi and bmw are the only ones that make some cool power coupes without hybrid shit",2022-09-15T14:34:06Z,2
7465,@pedrobenson,Ford is getting ready for Apple Car play full integration,2022-09-15T14:34:04Z,0
7466,@justanotherguy1115,"I'm not a Ford guy, but dang this is slick!",2022-09-15T14:34:03Z,1
7467,@weinterruptyourprogram7723,"Let’s see a week from today who gets the most views 😁 Doug or Rati. 

I love both videos",2022-09-15T14:33:54Z,0
7468,@soulofcinder3694,im a huge fan of mustang but f me bro this new steering wheel is ugly i want the older one i like the new curve below but the middle is just ewwww,2022-09-15T14:33:52Z,0
7469,@punkrockford,You didn’t talk about the “Dark Horse” model. 500hp version.,2022-09-15T14:33:48Z,0
7470,@thekeegan985,the all new Hyundai mustang,2022-09-15T14:33:43Z,0
7471,@chuydorantes4438,140 MPH? 🤨🤨,2022-09-15T14:33:41Z,0
7472,@knifetech101,Give me a 400hp ecoboost and I’ll be happy hahahaz,2022-09-15T14:33:36Z,0
7473,@rickymurray,Doug you need to go up a shirt size. Looking female with those hips bro,2022-09-15T14:32:58Z,0
7474,@scoutandscooter,"Coming to you soon, wrapped around a tree at the exit of the nearest cars and coffee.",2022-09-15T14:32:49Z,0
7475,@JBsC6,"I admire the iconic mustang GT and like the new styling out back with the chiseled look, the wider fuller fenders and aggressive front end.

I am more
Of a 2 seat corvette guy yet this mustang is still fabulous as a 2 plus 2 high performance 2 door!",2022-09-15T14:32:24Z,2
7476,@yungcashregister1841,Rear quarter panels looking very similarly to the camaro,2022-09-15T14:32:24Z,0
7477,@mclogan76,1/4 tank of gas and only 38 miles to E?,2022-09-15T14:32:00Z,0
7478,@Thefunwayhome,I'm going to buy one of these. It'll be a good replacement for me 2018.,2022-09-15T14:31:54Z,0
7479,@jointhefist1016,"I don't know how I feel about the front and rear end. 
Ok, I don't like them.
Also the interior screen. It seems kinda empty with that big gap in between. Everything else is nice.

But I think the 6th gen and 1st gen looked the most... Mustang.",2022-09-15T14:31:52Z,1
7480,@ChaosTheoryArchitecture,"Love the exterior but those screens on the interior... How bland and generic. The interior now just feels like ""an car"" rather than the Mustang...",2022-09-15T14:31:52Z,1
7481,@Invalid.Argument,the side view looks like a long BRZ,2022-09-15T14:31:51Z,0
7482,@mikefitzhenry7535,Wow I did not expect to see this already,2022-09-15T14:31:46Z,0
7483,@carguy0389,Now we just sit back and wait for the prices on the s550 GT to drop. Screw this ugly thing,2022-09-15T14:31:29Z,0
7484,@irichine,I cringe anytime I see these brand new cars with such laggy screens that compare to a tablet from 2010,2022-09-15T14:31:16Z,0
7485,@sv-bk,so in terms of the looks it's just another facelift of the car from 2004 which in itself is an evolution of a design from the 70s...,2022-09-15T14:31:12Z,0
7486,@MakingItHappenMWC,"Doug is slacking on his upload time.  But, he doesn't care.  haha.  He's too big for us now.",2022-09-15T14:31:01Z,0
7487,@s0urp1ck3ls,spedo only goes up to 140🤨,2022-09-15T14:30:48Z,0
7488,@danielvisintainer3352,"The massive screens are something I’d have to get used too, but I’m digging the exterior a lot. 

Although it being on the same chassis as the S550 is telling that it’ll go electric for the 8th gen.",2022-09-15T14:30:39Z,98
7489,@KRGruner,"I'm a Corvette person, but I like this Mustang. Well done, Ford.",2022-09-15T14:30:33Z,3
7490,@WilliamSundvor,Bro is fast af,2022-09-15T14:30:32Z,0
7491,@MaxJam684,I’m not fond of this new dash. Looks like Ford “Velcro’d” the screens to the dash. No recess for glare? No double-hump? “Fasteners” on the e-brake handle only? (No carry through) Looks like a refitted RV.,2022-09-15T14:30:32Z,0
7492,@lazyislander4605,"i have seen less gaps in the grand canyon, anyone else think they are hideous ?",2022-09-15T14:30:31Z,0
7493,@davidwilmot9895,The inverted rear end invokes thoughts of the Ford GT somehow. Maybe that was the intention?,2022-09-15T14:30:14Z,0
7494,@paan2009,Odo meter looks so bad...big bezels outdated 😕,2022-09-15T14:30:11Z,0
7495,@PCFANBOY,"Not digging the dash, doesn’t give me the Mustang vibe",2022-09-15T14:30:08Z,0
7496,@scottbaxendale323,Too many sharp creases and corners are ugly as F.,2022-09-15T14:30:07Z,0
7497,@James-es1fg,They’re still saying it’s a coyote though So is it not a coyote,2022-09-15T14:30:00Z,0
7498,@untilthewheelsfalloff1751,Coming soon to all military bases near you!,2022-09-15T14:29:51Z,0
7499,@justinscarreviews2839,IT’S ABOUT TIME A NEW MUSTANG CAME OUT,2022-09-15T14:29:46Z,0
7500,@dom4591,Finally a modern mustang that doesn't have a boring design,2022-09-15T14:29:45Z,2
7501,@Josh101,old one looks better tbh,2022-09-15T14:29:45Z,0
7502,@TheCth777,Those indicators are WAAAAAY too fast. What in the world,2022-09-15T14:29:15Z,0
7503,@Dazlidorne,"15:45 Wouldn't it be cool if the badges were electronic?  Then you could change them when you wanted so if you were racing someone, they wouldn't know you have the highest performance Mustang?  You could even have them change automatically back to the GT Performance when you hit the accelerator.",2022-09-15T14:29:13Z,1
7504,@moriallen643,Do a prius,2022-09-15T14:29:05Z,1
7505,@moguls914,It makes the previous generation look ancient,2022-09-15T14:29:02Z,0
7506,@thedirtbag7,If I hear the word 'evolution' one more time....,2022-09-15T14:28:55Z,0
7507,@Jon2349,How bad do you think the dealer mark-ups over MSRP will be on these? A base model might cost a fortune with mark-ups.,2022-09-15T14:28:48Z,0
7508,@Builtbyronny,👍,2022-09-15T14:28:33Z,0
7509,@corytc5095,Its alright. Im kinda bored tbh,2022-09-15T14:28:33Z,0
7510,@Christendom88,Looks primed and ready to spin out and manslaughter a crowd of bystanders.,2022-09-15T14:28:26Z,1
7511,@juliankoch3020,The back reminds me of a camaro somehow..,2022-09-15T14:28:25Z,0
7512,@FacuGonz3,Super fast!!!!!!!!!,2022-09-15T14:28:16Z,0
7513,@marshallhorton1216,Looks like a damn Camaro!,2022-09-15T14:28:15Z,0
7514,@tylerdurden347,"Ford has done a good job of keeping the ""real"" Mustang relevant. It has a nice balance of retro and modern. I have a neighbor who owns a BMW 850 coupe and its shape truly reminds me of the Mustang. To me that's a good thing.",2022-09-15T14:28:13Z,142
7515,@pjferrell3303,Anyone else see a Camaro?,2022-09-15T14:28:13Z,0
7516,@jimmyo1988,This looks too much like a Camaro….,2022-09-15T14:28:10Z,0
